date,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,impressions,reach,clicks,spend,cpc,ctr,cpm,frequency,results,result_rate,purchase_value,roas,delta_spend_pct,delta_results_pct,checkout_initiations,checkout_rate,quality_ranking,engagement_ranking,conversion_ranking
2026-03-01,120241048735070163,"[06/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120241048735150163,00 - Advantage - All ADS,,AD178 [MDA] [VID] VENDA - ESSA É A ÚLTIMA CHANCE,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-01,120241048735070163,"[06/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120241048735150163,00 - Advantage - All ADS,,AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-01,120241048735070163,"[06/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120241048735150163,00 - Advantage - All ADS,,AD58 [MDA] [VID] VENDA - AQUI O MEU CANAL JÁ TINHA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-01,120241048735070163,"[06/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120241048735150163,00 - Advantage - All ADS,,AD153 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO V2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-01,120241896593460163,"[24/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL A] [R$ 197,00] [1]",120241896703640163,00 - Advantage+ [VSL A] - AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5,,AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5,26006,17505,300,1204.63,4.0154,1.1536,46.3212,1.49,12.0,0.000461,0.0,0.0,,,64,18.75,Na média,Na média,Na média
2026-03-01,120242432690710163,"[08/03/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [CBO] [AD150] [6]",120242432692570163,00 - Advantage+ | AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03 [3],,AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120237047550310163,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120238010963330163,00 -  Advantage+ [VSL B] - AD149 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 02,,AD149 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 02,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120237047550310163,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120238323485780163,00 -  Advantage+ [VSL B] - AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5,,AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120238623515480163,"[13/12/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL A] [R$ 197,00] [1]",120238625480720163,00 - Page View VSL A - 180D - AD183 [MDA] [VID] VENDA - REMARKETING 12,,AD183 [MDA] [VID] VENDA - REMARKETING 12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120239726037500163,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037590163,00 - Lookalike 1% Pq 365d [VSL B],,AD155 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 07,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120239726037500163,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037590163,00 - Lookalike 1% Pq 365d [VSL B],,AD58 [MDA] [VID] VENDA - AQUI O MEU CANAL JÁ TINHA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120239726037500163,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037590163,00 - Lookalike 1% Pq 365d [VSL B],,AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120239726037500163,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037590163,00 - Lookalike 1% Pq 365d [VSL B],,AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120239726037500163,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037590163,00 - Lookalike 1% Pq 365d [VSL B],,AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120238621687030163,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120240315617930163,00 - Advantage+ [VSL C] - AD189 [MDA] [VID] VENDA - SE VOCÊ OLHAR NO MEU,,AD189 [MDA] [VID] VENDA - SE VOCÊ OLHAR NO MEU,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120240432066700163,"[24/01/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL C] [R$ 197,00] [5]",120240432066830163,00 - Page View VSL C - 180D - Best Ads Geral Jan,,AD162 [MDA] [VID] VENDA - REMARKETING 1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120240432066700163,"[24/01/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL C] [R$ 197,00] [5]",120240432066830163,00 - Page View VSL C - 180D - Best Ads Geral Jan,,AD165 [MDA] [VID] VENDA - REMARKETING 4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120240432066700163,"[24/01/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL C] [R$ 197,00] [5]",120240432066830163,00 - Page View VSL C - 180D - Best Ads Geral Jan,,AD182 [MDA] [VID] VENDA - REMARKETING 11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120240432066700163,"[24/01/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL C] [R$ 197,00] [5]",120240432066830163,00 - Page View VSL C - 180D - Best Ads Geral Jan,,AD183 [MDA] [VID] VENDA - REMARKETING 12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120238621687030163,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120240843511050163,00 - Advantage+ [VSL C] - AD194 [MDA] [VID] VENDA - NÃO PERDE TEMPO,,AD194 [MDA] [VID] VENDA - NÃO PERDE TEMPO,2571,1835,25,127.67,5.1068,0.9724,49.6577,1.4,1.0,0.000389,0.0,0.0,,,2,50.0,Abaixo da média – 35% mais baixos dos anúncios,Na média,Na média
2026-03-09,120238621687030163,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120240843681090163,00 - Advantage+ [VSL C] - AD62 [MDA] [VID] VENDA - O YOUTUBE MUDOU AGORA,,AD62 [MDA] [VID] VENDA - O YOUTUBE MUDOU AGORA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120237047550310163,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120241193760250163,00 -  Advantage+ [VSL B] - AD58 [MDA] [VID] VENDA - AQUI O MEU CANAL JÁ TINHA,,AD58 [MDA] [VID] VENDA - AQUI O MEU CANAL JÁ TINHA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120237047550310163,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120241194675970163,00 -  Advantage+ [VSL B] - AD68 [MDA] [VID] VENDA - VOCÊ ACORDA CEDO,,AD68 [MDA] [VID] VENDA - VOCÊ ACORDA CEDO,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120241896593460163,"[24/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL A] [R$ 197,00] [1]",120241896593450163,00 - Advantage+ [VSL A] - AD11 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO,,AD11 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120242432690710163,"[08/03/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [CBO] [AD150] [6]",120242432692550163,00 - Advantage+ | AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03 [1],,AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120242432712130163,"[08/03/26] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL C] [R$ 197,00] [CBO] [AD182] [6]",120242432712250163,00 - Page View VSL C - 180D - AD182 [MDA] [VID] VENDA - REMARKETING 11 [1],,AD182 [MDA] [VID] VENDA - REMARKETING 11,907,763,8,73.16,9.145,0.882,80.6615,1.19,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120242432712130163,"[08/03/26] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL C] [R$ 197,00] [CBO] [AD182] [6]",120242432742550163,00 - Page View VSL C - 180D - AD182 [MDA] [VID] VENDA - REMARKETING 11 [3],,AD182 [MDA] [VID] VENDA - REMARKETING 11,748,634,8,50.02,6.2525,1.0695,66.8717,1.18,0.0,0.0,0.0,0.0,,,1,0.0,–,–,–
2026-03-09,120241896593460163,"[24/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL A] [R$ 197,00] [1]",120242436835570163,00 - Advantage+ [VSL A] - AD97 [MDA] [VID] VENDA - ISSO FOI SEGREDO POR UM TEMPO,,AD97 [MDA] [VID] VENDA - ISSO FOI SEGREDO POR UM TEMPO,8733,5607,71,365.55,5.1486,0.813,41.8585,1.56,2.0,0.000229,0.0,0.0,,,5,40.0,Abaixo da média – 35% mais baixos dos anúncios,Na média,Na média
2026-03-09,120238621687030163,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120242437251270163,00 - Advantage+ [VSL C] - AD46 [MDA] [VID] VENDA - OLHA SÓ ESSE MEU CANAL V3,,AD46 [MDA] [VID] VENDA - OLHA SÓ ESSE MEU CANAL V3,1515,1388,14,86.68,6.1914,0.9241,57.2145,1.09,1.0,0.00066,0.0,0.0,,,2,50.0,Na média,Na média,Abaixo da média – 35% mais baixos dos anúncios
2026-03-09,120241896593460163,"[24/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL A] [R$ 197,00] [1]",120242524167350163,00 - Advantage+ [VSL A] - AD11 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO,,AD11 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO,7295,5504,78,258.68,3.3164,1.0692,35.4599,1.33,1.0,0.000137,0.0,0.0,,,5,20.0,Abaixo da média – 35% mais baixos dos anúncios,Na média,Na média
2026-03-09,120242524354600163,"[10/03/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL A] [R$ 197,00] [CBO] [AD17] [6]",120242524354680163,00 - Advantage - AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5 [3],,AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5,10592,7773,80,316.17,3.9521,0.7553,29.8499,1.36,2.0,0.000189,0.0,0.0,,,8,25.0,Na média,Na média,Na média
2026-03-09,120237047550310163,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120238011492190163,00 -  Advantage+ [VSL B] - AD153 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO V2,,AD153 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO V2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120239176137660163,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137740163,[00 - Aberto] [VSL B],,AD155 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 07,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120239176137660163,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137740163,[00 - Aberto] [VSL B],,AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120239176137660163,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137740163,[00 - Aberto] [VSL B],,AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120239176137660163,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137740163,[00 - Aberto] [VSL B],,AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120237047550310163,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120240193206640163,00 -  Advantage+ [VSL B] - AD04 [MDA] [VID] VENDA - PRA QUÊ EU VOU FAZER,,AD04 [MDA] [VID] VENDA - PRA QUÊ EU VOU FAZER,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120239176137660163,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120240676444450163,[00 - Aberto] [VSL B] - Best Ads [3° Semana],,AD04 [MDA] [VID] VENDA - PRA QUÊ EU VOU FAZER,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120239176137660163,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120240676444450163,[00 - Aberto] [VSL B] - Best Ads [3° Semana],,AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120239176137660163,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120240676444450163,[00 - Aberto] [VSL B] - Best Ads [3° Semana],,"AD07 [MDA] [VID] VENDA - 1 MISSÃO, MONETIZAR MAIS 1",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120239176137660163,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120240676444450163,[00 - Aberto] [VSL B] - Best Ads [3° Semana],,AD06 [LVC] [VID] VENDA - SABE O QUE DA DINHEIRO HOJE,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120240768872650163,"[31/01/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120240768872710163,00 - Advantage - All ADS,,AD153 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO V2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120240768872650163,"[31/01/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120240768872710163,00 - Advantage - All ADS,,AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120240768872650163,"[31/01/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120240768872710163,00 - Advantage - All ADS,,AD06 [LVC] [VID] VENDA - SABE O QUE DA DINHEIRO HOJE,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120238621687030163,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120240843707880163,00 - Advantage+ [VSL C] - AD61 [MDA] [VID] VENDA - SÓ FICA RICO NO BRASIL,,AD61 [MDA] [VID] VENDA - SÓ FICA RICO NO BRASIL — Cópia,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120238621687030163,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120241703719070163,00 - Advantage+ [VSL C] - AD02 [MDA] [VID] VENDA - EU ACABEI DE CRIAR UM NOVO,,AD02 [MDA] [VID] VENDA - EU ACABEI DE CRIAR UM NOVO,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120238621687030163,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120241703816040163,00 - Advantage+ [VSL C] - AD43 [MDA] [VID] VENDA - EU ACABEI DE CRIAR UM NOVO V4,,AD43 [MDA] [VID] VENDA - EU ACABEI DE CRIAR UM NOVO V4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120241896593460163,"[24/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL A] [R$ 197,00] [1]",120241896660580163,00 - Advantage+ [VSL A] - AD14 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V4,,AD14 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120242432498070163,"[08/03/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL A] [R$ 197,00] [CBO] [BC] [9]",120242432498060163,00 - Advantage+ [VSL A] - Best Ads,,AD188 [MDA] [VID] VENDA - ELE TA GANHANDO MAIS — Cópia,11,10,0,0.04,0.0,0.0,3.6364,1.1,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120242432498070163,"[08/03/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL A] [R$ 197,00] [CBO] [BC] [9]",120242432498060163,00 - Advantage+ [VSL A] - Best Ads,,AD13 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V3,2,2,0,0.2,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120242432498070163,"[08/03/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL A] [R$ 197,00] [CBO] [BC] [9]",120242432498060163,00 - Advantage+ [VSL A] - Best Ads,,AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5,11,11,0,0.73,0.0,0.0,66.3636,1.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120242432690710163,"[08/03/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [CBO] [AD150] [6]",120242432690690163,00 - Advantage+ | AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03 [2],,AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120242432842200163,"[08/03/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [CBO] [AD194] [6]",120242432870660163,00 - Advantage+ [VSL C] - AD194 [MDA] [VID] VENDA - NÃO PERDE TEMPO [2],,AD194 [MDA] [VID] VENDA - NÃO PERDE TEMPO,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120242432842200163,"[08/03/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [CBO] [AD194] [6]",120242432870650163,00 - Advantage+ [VSL C] - AD194 [MDA] [VID] VENDA - NÃO PERDE TEMPO [3],,AD194 [MDA] [VID] VENDA - NÃO PERDE TEMPO,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120241896593460163,"[24/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL A] [R$ 197,00] [1]",120242436659190163,00 - Advantage+ [VSL A] - AD51 [MDA] [VID] VENDA - NO VÍDEO QUE EU MOSTREI,,AD51 [MDA] [VID] VENDA - NO VÍDEO QUE EU MOSTREI,12208,8027,98,383.88,3.9171,0.8028,31.445,1.52,3.0,0.000246,0.0,0.0,,,14,21.4286,Na média,Na média,Na média
2026-03-09,120238621687030163,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120242437026560163,00 - Advantage+ [VSL C] - AD05 [MDA] [VID] VENDA - OLHA SÓ ESSE MEU CANAL,,AD05 [MDA] [VID] VENDA - OLHA SÓ ESSE MEU CANAL,3205,2829,43,91.42,2.126,1.3417,28.5242,1.13,1.0,0.000312,0.0,0.0,,,8,12.5,Abaixo da média – 35% mais baixos dos anúncios,Na média,Na média
2026-03-09,120238626928870163,"[13/12/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL C] [R$ 197,00] [1]",120238626928800163,00 - Page View VSL C - 180D - AD182 [MDA] [VID] VENDA - REMARKETING 11,,AD182 [MDA] [VID] VENDA - REMARKETING 11,10954,4918,138,688.12,4.9864,1.2598,62.8191,2.23,5.0,0.000456,0.0,0.0,,,28,17.8571,Abaixo da média – 35% mais baixos dos anúncios,Na média,Na média
2026-03-09,120239177089580163,"[22/12/25] [MDA] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL C] [R$ 197,00] [4]",120239177089680163,[00 - Aberto] [VSL C] - Best Ads [Gerais],,AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03,29704,22158,202,463.24,2.2933,0.68,15.5952,1.34,3.0,0.000101,0.0,0.0,,,32,9.375,Na média,Acima da média,Na média
2026-03-09,120239177089580163,"[22/12/25] [MDA] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL C] [R$ 197,00] [4]",120239177089680163,[00 - Aberto] [VSL C] - Best Ads [Gerais],,AD58 [MDA] [VID] VENDA - AQUI O MEU CANAL JÁ TINHA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120239177089580163,"[22/12/25] [MDA] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL C] [R$ 197,00] [4]",120239177089680163,[00 - Aberto] [VSL C] - Best Ads [Gerais],,AD155 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 07,13587,10865,51,182.62,3.5808,0.3754,13.4408,1.25,0.0,0.0,0.0,0.0,,,5,0.0,Na média,Na média,Na média
2026-03-09,120237047550310163,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120240072282190163,00 -  Advantage+ [VSL B] - AD06 [LVC] [VID] VENDA - SABE O QUE DA DINHEIRO HOJE,,AD06 [LVC] [VID] VENDA - SABE O QUE DA DINHEIRO HOJE,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120237047550310163,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120240193390410163,"00 -  Advantage+ [VSL B] - AD07 [MDA] [VID] VENDA - 1 MISSÃO, MONETIZAR MAIS 1",,"AD07 [MDA] [VID] VENDA - 1 MISSÃO, MONETIZAR MAIS 1",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120240768872650163,"[31/01/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120240768872710163,00 - Advantage - All ADS,,"AD07 [MDA] [VID] VENDA - 1 MISSÃO, MONETIZAR MAIS 1",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
2026-03-09,120240768872650163,"[31/01/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120240768872710163,00 - Advantage - All ADS,,AD04 [MDA] [VID] VENDA - PRA QUÊ EU VOU FAZER,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,–,–,–
